No,Provinsi,Kota/Kabupaten,Nama DTW,Latitude,Longitude
2925,Jawa Tengah,Kabupaten Purworejo,Hutan Pinus Kalilo,-7.75193,110.11843
2926,Jawa Tengah,Kabupaten Purworejo,Hutan Pinus Pucungroto,-7.69365,110.13727
2927,Jawa Tengah,Kabupaten Purworejo,Kolam Renang Artha Tirta,-7.701772,110.025249
2928,Jawa Tengah,Kabupaten Purworejo,Loka Tamasya Keluarga Sikepel,-7.59586,110.08608
2929,Jawa Tengah,Kabupaten Purworejo,Makam Syech Abdul Jalal,-7.83528,109.91949
2930,Jawa Tengah,Kabupaten Purworejo,Mliwis Hill,-7.70954,110.12818
2931,Jawa Tengah,Kabupaten Purworejo,Museum Tosan Aji,-7.710958,110.010033
2932,Jawa Tengah,Kabupaten Purworejo,Obyek Wisata Curug Muncar,-7.5346,109.94194
2933,Jawa Tengah,Kabupaten Purworejo,Obyek Wisata Gunung Buthak,-7.83734,110.03326
2934,Jawa Tengah,Kabupaten Purworejo,Outbound Kalimasada,-7.74748,110.01989
2935,Jawa Tengah,Kabupaten Purworejo,Pantai Dewa Ruci Jatimalang,-7.87902,109.98344
2936,Jawa Tengah,Kabupaten Purworejo,Pantai Genjik Kertonadi,-7.83009,109.82737
2937,Jawa Tengah,Kabupaten Purworejo,Pantai Jetis,-7.84879,109.89473
2938,Jawa Tengah,Kabupaten Purworejo,Pantai Keburuhan,-7.84536,109.91604
2939,Jawa Tengah,Kabupaten Purworejo,Pantai Ketawang,-7.84607,109.8862
2940,Jawa Tengah,Kabupaten Purworejo,Pantai Roro Inten ,-7.86457,109.94259
2941,Jawa Tengah,Kabupaten Purworejo,Pasar Inis,-7.78092,109.98419
2942,Jawa Tengah,Kabupaten Purworejo,Puncak Kayangan Sigendol,-7.53542,109.87148
2943,Jawa Tengah,Kabupaten Purworejo,Sinalang Fam Camp,-7.69106,"109,935"
2944,Jawa Tengah,Kabupaten Purworejo,Sumber Adventure Center,-7.72463,109.88007
2945,Jawa Tengah,Kabupaten Purworejo,Taman Anggur Dusun Sabin,-7.67872,109.8345
2946,Jawa Tengah,Kabupaten Purworejo,Taman Wisata Curug Kaliurip,-7.654166,109.89667
2947,Jawa Tengah,Kabupaten Purworejo,Taman Wisata Manggul Joyo,-7.633129,110.103496
2948,Jawa Tengah,Kabupaten Purworejo,Telaga Bumi Pejagran,-7.84949,109.93986
2949,Jawa Tengah,Kabupaten Purworejo,Wisata Bukit Seribu Besek,-7.594681,110.025413
2950,Jawa Tengah,Kabupaten Purworejo,Wisata Gunung Ijo,-7.80375,110.07842
2951,Jawa Tengah,Kabupaten Purworejo,Wisata Mangrove Demang Gedi,-7.88726,110.01048
2952,Jawa Tengah,Kabupaten Purworejo,Wisata Watu Salang,-7.58255,110.04062
2953,Jawa Tengah,Kabupaten Rembang,De Kampoeng Rembang,-6.713512,111.333554
2954,Jawa Tengah,Kabupaten Rembang,Jembatan Merah Mangrove,-6.699253,111.388112
2955,Jawa Tengah,Kabupaten Rembang,Makam Pahlawan Nasional RA Kartini,-6.8624863656145,111.4062944054
2956,Jawa Tengah,Kabupaten Rembang,Museum Islam Nusantara Lasem ,-6.698308,111.447185
2957,Jawa Tengah,Kabupaten Rembang,Museum RA Kartini,-6.70644,111.35099
2958,Jawa Tengah,Kabupaten Rembang,Ngulahan Park,-6.76279,111.52932
2959,Jawa Tengah,Kabupaten Rembang,Pagar Pelangi,-6.71384599,111.5400753
2960,Jawa Tengah,Kabupaten Rembang,Pantai Balongan,-6.678803,111.6042
2961,Jawa Tengah,Kabupaten Rembang,Pantai Jatisari,-6.632595,111.514693
2962,Jawa Tengah,Kabupaten Rembang,Pantai Karang Jahe,-6.687404,111.412082
2963,Jawa Tengah,Kabupaten Rembang,Pantai Pasir Putih Wates,-6.688762,111.282533
2964,Jawa Tengah,Kabupaten Rembang,Pantai Wisata Caruban,-6.67673,111.42967
2965,Jawa Tengah,Kabupaten Rembang,Pasar Mbrumbung,-6.7478,111.3955
2966,Jawa Tengah,Kabupaten Rembang,Pasujudan Sunan Bonang,-6.6596826,111.46829198
2967,Jawa Tengah,Kabupaten Rembang,Puri Berlian Park,-6.754222,111.36591
2968,Jawa Tengah,Kabupaten Rembang,Taman Rekreasi Pantai Kartini Rembang,-6.70311,111.34171
2969,Jawa Tengah,Kabupaten Rembang,Taman Wisata Alam Sumber Semen,-6.875566,111.553083
2970,Jawa Tengah,Kabupaten Rembang,Taman Wisata Sarinah,-6.759444,111.325989
2971,Jawa Tengah,Kabupaten Rembang,Wana Wisata Kartini,-6.8618679,111.428550399
2972,Jawa Tengah,Kabupaten Rembang,Wana Wisata Rintisan Watu Layar,-6.65535,111.46752
2973,Jawa Tengah,Kabupaten Rembang,Waterboom Trio G,-6.717073,111.644699
2974,Jawa Tengah,Kabupaten Rembang,Wisata Konservasi Bukit Cendana,-6.7406882,111.5340447
2975,Jawa Tengah,Kabupaten Rembang,Wisata Taman Lengkowo,-6.713202,111.434574
2976,Jawa Tengah,Kabupaten Semarang,AGRO WISATA KOPENG,-7.407847,110.420165
2977,Jawa Tengah,Kabupaten Semarang,Ayanaz Gedong Songo,-7.207471,110.340536
2978,Jawa Tengah,Kabupaten Semarang,BUKIT CINTA,-7.307639,110.422284
2979,Jawa Tengah,Kabupaten Semarang,CIMORY ON THE VALLEY,-7.206632,110.424469
2980,Jawa Tengah,Kabupaten Semarang,Curug 7 ( tujuh ) Bidadari,-7.202949,110.289485
2981,Jawa Tengah,Kabupaten Semarang,Curug Semirang,-7.66157,110.381248
2982,Jawa Tengah,Kabupaten Semarang,DUSUN SEMILIR,-7.238117,110.433415
2983,Jawa Tengah,Kabupaten Semarang,FLORA WISATA BANYU KUNING,-7.2364796,110.347726
2984,Jawa Tengah,Kabupaten Semarang,GEDONG SONGO,-7.2098867,110.3421119
2985,Jawa Tengah,Kabupaten Semarang,Goa Rong View ,-7.2721621,110.4698457
2986,Jawa Tengah,Kabupaten Semarang,Grojogan Klenting Kuning,-7.198137,110.313603
2987,Jawa Tengah,Kabupaten Semarang,Gua Maria Kerep,-7.254085,110.3993737
2988,Jawa Tengah,Kabupaten Semarang,Hortimart Agro Center,-7.2367137,110.4286501
2989,Jawa Tengah,Kabupaten Semarang,Kampoeng Rawa,-7.2707898,110.4216723
2990,Jawa Tengah,Kabupaten Semarang,KAMPUNG BANYUMILI,-7.327617,110.460458
2991,Jawa Tengah,Kabupaten Semarang,KAMPUNG KOPI BANARAN,-7.2539005,110.4414953
2992,Jawa Tengah,Kabupaten Semarang,LATAR MERBABU,-7.413575,110.417314
2993,Jawa Tengah,Kabupaten Semarang,MAKAN NYATNYONO ( WALI HASAN MUNADI ),-7.149509,110.382871
2994,Jawa Tengah,Kabupaten Semarang,MERBABU PARK,-7.411374,110.419066
2995,Jawa Tengah,Kabupaten Semarang,MERBABU VIEW,-7.416723,110.41808
2996,Jawa Tengah,Kabupaten Semarang,Muncul Water Park,-7.328372,110.440893
2997,Jawa Tengah,Kabupaten Semarang,MUSEUM ISDIMAN / PALAGAN AMBARAWA,-6.2297465,106.829518
2998,Jawa Tengah,Kabupaten Semarang,MUSEUM KERETA API AMBARAWA,-7.264255,110.404601
2999,Jawa Tengah,Kabupaten Semarang,NEW BANDUNGAN INDAH ( PJKA ),-7.2219388,110.3679596
3000,Jawa Tengah,Kabupaten Semarang,New Bandungan Indah / Water Park,-7.2225549,110.3677854
3001,Jawa Tengah,Kabupaten Semarang,"Nissin Emporium, Cafe- Resto, & Museum",-7.157802,110.412025
3002,Jawa Tengah,Kabupaten Semarang,Perantunan ,-7.2051763,110.3566421
3003,Jawa Tengah,Kabupaten Semarang,Ra Gentar Outbound / Marine Bride,-7.1955544,110.3887775
3004,Jawa Tengah,Kabupaten Semarang,Sah Gede,-7.229031,110.362063
3005,Jawa Tengah,Kabupaten Semarang,SALOKA THEME PARK,-7.2807262,110.4595539
3006,Jawa Tengah,Kabupaten Semarang,SUNRISE HILL BANDUNGAN,-7.2125441,110.3444957
3007,Jawa Tengah,Kabupaten Semarang,TAMAN BUNGA CELOSIA,-7.2243536,110.3456501
3008,Jawa Tengah,Kabupaten Semarang,Taman Kelinci,-7.331128,110.444525
3009,Jawa Tengah,Kabupaten Semarang,Watu Gajah,-7.1633102,110.4462307
3010,Jawa Tengah,Kabupaten Semarang,WISATA ELING BENING,-7.252198,110.425128
3011,Jawa Tengah,Kabupaten Semarang,WISATA GRIYA YODESIA,-7.1943869,110.4081777
3012,Jawa Tengah,Kabupaten Sragen,Agrojeruk Kalongbali,-7.44419424365769,110.82752845324642
3013,Jawa Tengah,Kabupaten Sragen,Bayanan,-7.51029,111.12275
3014,Jawa Tengah,Kabupaten Sragen,Bumdes Harapan Kita,-7.318046,110.950096
3015,Jawa Tengah,Kabupaten Sragen,bumdes karya mandiri kaliwedi,-7.439781593318768,111.09030294088456
3016,Jawa Tengah,Kabupaten Sragen,Congyang Deworejo,-7.516855,111.137252
3017,Jawa Tengah,Kabupaten Sragen,Doeng Cuo,-7.461025,111.028886
3018,Jawa Tengah,Kabupaten Sragen,Embung Dewi Nawang Wulan,-7.488379184397346,111.08898006136302
3019,Jawa Tengah,Kabupaten Sragen,Embung Guworejo,-7.447744947379335,111.01031243509367
3020,Jawa Tengah,Kabupaten Sragen,Embung Kedung Jeruk,-7.476919225735617,110.99102903539092
3021,Jawa Tengah,Kabupaten Sragen,Embung Ngepringan,-7.295665546233639,111.06609104232707
3022,Jawa Tengah,Kabupaten Sragen,Gemolong Edupark ,-7.392876587428867,110.83208256931134
3023,Jawa Tengah,Kabupaten Sragen,Goa Mangkubumi,-7.467547237851473,110.9651204995942
3024,Jawa Tengah,Kabupaten Sragen,Gunung Kemukus,-7.343582082239823,110.82998995383008
3025,Jawa Tengah,Kabupaten Sragen,Kolam Pancingan Tambak Redjo,-7.3909402209031105,110.98732867936648
3026,Jawa Tengah,Kabupaten Sragen,Kolam Renang Abila & FA Gemolong,-7.385992654647428,110.83519859839706
3027,Jawa Tengah,Kabupaten Sragen,Kolam Renang kartika,-7.433773294674604,111.02426421159734
3028,Jawa Tengah,Kabupaten Sragen,Kolam Sendang Kowang,-7.371960112131716,110.90902770039341
3029,Jawa Tengah,Kabupaten Sragen,Kolam Tirto Widoro 408,-7.412549453665313,111.03182856931254
3030,Jawa Tengah,Kabupaten Sragen,Limas padmo,-7.344849344464341,110.96289881533994
3031,Jawa Tengah,Kabupaten Sragen,Makam Butuh - Sultan Hadi Wijaya,-7.458398088393208,110.90002848465593
3032,Jawa Tengah,Kabupaten Sragen,Museum Sangiran Klaster Bukuran,-7.45546,110.83482
3033,Jawa Tengah,Kabupaten Sragen,Museum Sangiran Klaster Ngebung,-7.4411920104074385,110.84073598556704
3034,Jawa Tengah,Kabupaten Sragen,MUSEUM SANGIRAN KRIKILAN,-7.4553667938047115,110.83503248214245
3035,Jawa Tengah,Kabupaten Sragen,Ndayu Park,-7.462974404859928,110.99177175436297
3036,Jawa Tengah,Kabupaten Sragen,PAP Ngunut,-7.52152,111.11175
3037,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3038,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3039,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3040,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3041,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3042,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3043,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3044,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3045,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3046,Jawa Tengah,Kabupaten Sragen,Pasar Bahulak,-7.415316917046672,110.90853492657597
3047,Jawa Tengah,Kabupaten Sragen,Pasar Tradisional Selo karang,-7.320909925909297,110.96050626890292
3048,Jawa Tengah,Kabupaten Sragen,Sailing to Boyolayar ,-7.2653887128548975,110.83603228610217
3049,Jawa Tengah,Kabupaten Sragen,Sendang Kun Gerit,-7.415250577904285,110.85399683901892
3050,Jawa Tengah,Kabupaten Sragen,Taman Kridoanggo,-7.425868389190984,111.0281056
3051,Jawa Tengah,Kabupaten Sragen,Taman Sragen Harmoni Hijau,-7.446042851600087,111.03519988465565
3052,Jawa Tengah,Kabupaten Sragen,Taman Sukowati,-7.42158243350041,111.00733214387999
3053,Jawa Tengah,Kabupaten Sragen,Taman Tiara Sachari,-7.429021453780695,111.00899823069047
3054,Jawa Tengah,Kabupaten Sragen,Turrima Farm,-7.39941979941652,110.83503936826396
3055,Jawa Tengah,Kabupaten Sragen,Waterboom Tunjungan,-7.38378,111.09079
3056,Jawa Tengah,Kabupaten Sragen,WIsata Pertanian dan peternakan Perikanan,-7.513148,111.147175
3057,Jawa Tengah,Kabupaten Sukoharjo, HTS Golf Driving Range,-6.2297465,106.829518
3058,Jawa Tengah,Kabupaten Sukoharjo,Alaska Waterboom ,-6.2297465,106.829518
3059,Jawa Tengah,Kabupaten Sukoharjo,Batu Seribu,-6.2297465,106.829518
3060,Jawa Tengah,Kabupaten Sukoharjo,EMBUNG PENGANTIN,-7.600654,110.865369
3061,Jawa Tengah,Kabupaten Sukoharjo,Gunung Pegat,-7.776152,110.849147
3062,Jawa Tengah,Kabupaten Sukoharjo,Gunung Pegat,-6.2297465,106.829518
3063,Jawa Tengah,Kabupaten Sukoharjo,Gunung Sepikul,-6.2297465,106.829518
3064,Jawa Tengah,Kabupaten Sukoharjo,Kido Land,-6.2297465,106.829518
3065,Jawa Tengah,Kabupaten Sukoharjo,Kolam Renang BAKLIBAY ( Bakalan Little Bay ),-7.6475,110.864386
3066,Jawa Tengah,Kabupaten Sukoharjo,Kolam Renang Haidar Faros,-7.690761,110.84859
3067,Jawa Tengah,Kabupaten Sukoharjo,KOLAM RENANG TIRTA BANJARSARI,-7.754721,110.786833
3068,Jawa Tengah,Kabupaten Sukoharjo,Kolam Renang Tirta Wening,-7.690085,110.868193
3069,Jawa Tengah,Kabupaten Sukoharjo,Kolam Renang Tlogo Asri,-6.2297465,106.829518
3070,Jawa Tengah,Kabupaten Sukoharjo,Makam Ki Ageng Balak,-6.2297465,106.829518
3071,Jawa Tengah,Kabupaten Sukoharjo,MAKAM KI AGENG PURWOTO SIDIK,-7.810819,110.778888
3072,Jawa Tengah,Kabupaten Sukoharjo,Makam Kyai Langsur,-7.654921,110.799336
3073,Jawa Tengah,Kabupaten Sukoharjo,MUBAROK HIDROPONIK,-7.636461,110.781915
3074,Jawa Tengah,Kabupaten Sukoharjo,Obyek Wisata Batu Seribu,-7.793663,110.840707
3075,Jawa Tengah,Kabupaten Sukoharjo,Obyek Wisata Ziarah Makam Ki Ageng Balak,-7.674486,110.889115
3076,Jawa Tengah,Kabupaten Sukoharjo,Pandawa Water Word,-6.2297465,106.829518
3077,Jawa Tengah,Kabupaten Sukoharjo,Pandawa Water World,-7.605847,110.804272
3078,Jawa Tengah,Kabupaten Sukoharjo,Pesanggrahan Langenharjo,-6.2297465,106.829518
3079,Jawa Tengah,Kabupaten Sukoharjo,Petilasan Keraton Kartasura,-6.2297465,106.829518
3080,Jawa Tengah,Kabupaten Sukoharjo,Petilasan Keraton Pajang,-6.2297465,106.829518
3081,Jawa Tengah,Kabupaten Sukoharjo,RONCE STABLE,-6.2297465,106.829518
3082,Jawa Tengah,Kabupaten Sukoharjo,Royal Water Adventure,-6.2297465,106.829518
3083,Jawa Tengah,Kabupaten Sukoharjo,Sahasra Adhi Pura (Candi Sonosewu),-6.2297465,106.829518
3084,Jawa Tengah,Kabupaten Sukoharjo,Sendang Ki Truno Lele,-6.2297465,106.829518
3085,Jawa Tengah,Kabupaten Sukoharjo,Sukasikuda Stable Resto & Horse Riding,-6.2297465,106.829518
3086,Jawa Tengah,Kabupaten Sukoharjo,Taman Pakujoyo,-6.2297465,106.829518
3087,Jawa Tengah,Kabupaten Sukoharjo,The Heritage Palace,-7.555001,110.754865
3088,Jawa Tengah,Kabupaten Sukoharjo,The Heritage Palace,-6.2297465,106.829518
3089,Jawa Tengah,Kabupaten Sukoharjo,TIRTA MAS,-7.582493,110.786183
3090,Jawa Tengah,Kabupaten Sukoharjo,Watu Giring,-6.2297465,106.829518
3091,Jawa Tengah,Kabupaten Tegal,Bukit bintang ,-7.19516,109.15184
3092,Jawa Tengah,Kabupaten Tegal,CLIRIT VIEW,-7.111339,109.133322
3093,Jawa Tengah,Kabupaten Tegal,Cv hikmah mandiri ,-7.07053,109.24096
3094,Jawa Tengah,Kabupaten Tegal,Cv rodjo tater,-6.99382,109.16552
3095,Jawa Tengah,Kabupaten Tegal,Golden park guci,-7.18777,109.15706
3096,Jawa Tengah,Kabupaten Tegal,GTA ,-7.067441,109.16288
3097,Jawa Tengah,Kabupaten Tegal,guci ashafana,-7.19887,109.1644
3098,Jawa Tengah,Kabupaten Tegal,Guci forest,-7.19019,109.16352
3099,Jawa Tengah,Kabupaten Tegal,guci forest,-7.19047,109.16439
3100,Jawa Tengah,Kabupaten Tegal,Guci gung resort,-7.1879,109.15746
3101,Jawa Tengah,Kabupaten Tegal,Kolam renang  dan penginapan hj muriyah,-6.974778,109.140664
3102,Jawa Tengah,Kabupaten Tegal,Kolam renang bebakaran,-6.97877,106.1624
3103,Jawa Tengah,Kabupaten Tegal,Makam amangkurat II,-6.92255,109.13139
3104,Jawa Tengah,Kabupaten Tegal,Makam hanggawana,-6.95146,109.1148
3105,Jawa Tengah,Kabupaten Tegal,makam ki gede sebayu,-7.07462,109.13325
3106,Jawa Tengah,Kabupaten Tegal,Makam mbah sitanjung,-7.04991,109.14663
3107,Jawa Tengah,Kabupaten Tegal,Makam pangeran purbaya,-6.95577,109.1164
3108,Jawa Tengah,Kabupaten Tegal,new guci indah,-7.18798,109.1611
3109,Jawa Tengah,Kabupaten Tegal,Onsen omahe banyu anget,-7.19636,109.16349
3110,Jawa Tengah,Kabupaten Tegal,OW Guci,-7.1945,109.15466
3111,Jawa Tengah,Kabupaten Tegal,Pancuran 13,-7.19887,109.1644
3112,Jawa Tengah,Kabupaten Tegal,Pasar slumpring,-7.17466,109.07002
3113,Jawa Tengah,Kabupaten Tegal,prabalintang,-7.11508,109.18643
3114,Jawa Tengah,Kabupaten Tegal,PT bintang permata kharisma,-6.87262,109.25675
3115,Jawa Tengah,Kabupaten Tegal,PT bumi asri guciku,-7.19425,109.16195
3116,Jawa Tengah,Kabupaten Tegal,PT. Mandiri Akur Pratama,-6.97725,109.13853
3117,Jawa Tengah,Kabupaten Tegal,PT. Perkebunan nusantara,-6.9755,109.17175
3118,Jawa Tengah,Kabupaten Tegal,Purbawahana ,-6.94695,109.17299
3119,Jawa Tengah,Kabupaten Tegal,purwahamba indah,-6.87311,109.25613
3120,Jawa Tengah,Kabupaten Tegal,rindu alam BS ,-7.18462,109.15461
3121,Jawa Tengah,Kabupaten Tegal,sindang kemadu,-7.17379,109.1102
3122,Jawa Tengah,Kabupaten Tegal,the baron hill of guci,-7.19905,109.162855
3123,Jawa Tengah,Kabupaten Tegal,the geong puncak guci,-7.199023,109.162736
3124,Jawa Tengah,Kabupaten Tegal,Waduk cacaban,-7.01057,109.18601
3125,Jawa Tengah,Kabupaten Tegal,waterboom gilar-gilar ,-7.05159,109.13037
3126,Jawa Tengah,Kabupaten Tegal,Waterboom kebun buah,-6.94572,109.17183
3127,Jawa Tengah,Kabupaten Tegal,wisata taman anggrek,-7.1748,109.1503
3128,Jawa Tengah,Kabupaten Temanggung,Alam Sewu  Temanggung,-7.266452,110.027094
3129,Jawa Tengah,Kabupaten Temanggung,Banyu Ciblon Lestari (BCL),-7.29886,11005238
3130,Jawa Tengah,Kabupaten Temanggung,Bukit Kembang Arum,-7.147654,110.044516
3131,Jawa Tengah,Kabupaten Temanggung,Cahaya Langgeng,-7.2393841,110.123717
3132,Jawa Tengah,Kabupaten Temanggung,Embung Bansari,-7.289111,110.034348
3133,Jawa Tengah,Kabupaten Temanggung,Embung Kledung,-7.333904,110.031837
3134,Jawa Tengah,Kabupaten Temanggung,Embung Walitis,-7.377951,110.127036
3135,Jawa Tengah,Kabupaten Temanggung,Kampung Atas Awan,-7.264322,110.003052
3136,Jawa Tengah,Kabupaten Temanggung,Kolam Cinta Liyangan,-7.249876,110.027934
3137,Jawa Tengah,Kabupaten Temanggung,Kolam Renang Simpleng,-7.302249,110.113867
3138,Jawa Tengah,Kabupaten Temanggung,Kolam Renang Tuk Mulyo,-7.317381,110.136405
3139,Jawa Tengah,Kabupaten Temanggung,Makam Ki Ageng Makukuhan,-7.275423,110.15796
3140,Jawa Tengah,Kabupaten Temanggung,Pengilon Edupark,-7.309813,110.118581
3141,Jawa Tengah,Kabupaten Temanggung,Pikatan Water Park,-7.338426,110.184804
3142,Jawa Tengah,Kabupaten Temanggung,Puncak Botorono,-7.319324,110.060306
3143,Jawa Tengah,Kabupaten Temanggung,Rowo Gembongan,-7.301135,110.204485
3144,Jawa Tengah,Kabupaten Temanggung,Sibajag Green Canyon,-7.2679,109.996107
3145,Jawa Tengah,Kabupaten Temanggung,Situs Liyangan,-7.251232,110.027549
3146,Jawa Tengah,Kabupaten Temanggung,Tirto Asri,-7.326934,110.198371
3147,Jawa Tengah,Kabupaten Temanggung,Wisata Alam Posong,-7.317951,110.024765
3148,Jawa Tengah,Kabupaten Temanggung,Wisata Umbul Jumprit,-7.25412,110.016786
3149,Jawa Tengah,Kabupaten Wonogiri,Batik Ciprat Karya Barokah,-7.9256672,111.2442615
3150,Jawa Tengah,Kabupaten Wonogiri,Batik Kalimasada,-7.8402112,111.223585
3151,Jawa Tengah,Kabupaten Wonogiri,Bimardi Farm and Park,-7.7691573,110.9058006
3152,Jawa Tengah,Kabupaten Wonogiri,Bukit Cumbri,-7.8389703,111.2859316
3153,Jawa Tengah,Kabupaten Wonogiri,Candi Muncar,-7.71656405,111.14701287
3154,Jawa Tengah,Kabupaten Wonogiri,Gedong Khasanah,-7.7738941,111.1861632
3155,Jawa Tengah,Kabupaten Wonogiri,Girimanik Mountain Camp,-7.7415821,111.1798707
3156,Jawa Tengah,Kabupaten Wonogiri,Goa Resi,-7.78598,111.2267
3157,Jawa Tengah,Kabupaten Wonogiri,Istana Parnaraya,-7.8727756,111.0523465
3158,Jawa Tengah,Kabupaten Wonogiri,Kitagawa Pesona Bali,-7.8388123,111.060229
3159,Jawa Tengah,Kabupaten Wonogiri,Lorencia Water Park,-7.8364073,110.9528751
3160,Jawa Tengah,Kabupaten Wonogiri,Museum Karst Indonesia,-8.04144699,110.78318919
3161,Jawa Tengah,Kabupaten Wonogiri,Museum Topeng Sewu Rai,-7.8584193,111.0545996
3162,Jawa Tengah,Kabupaten Wonogiri,Museum Wayang Indonesi Kabupaten Wonogiri,-7.9072925,110.862886
3163,Jawa Tengah,Kabupaten Wonogiri,Objek Wisata Waduk Gajah Mungkur,-7.9003806,110.7704362
3164,Jawa Tengah,Kabupaten Wonogiri,Pantai Nampu,-8.2104915,110.9012978
3165,Jawa Tengah,Kabupaten Wonogiri,Pantai Sembukan,-8.2043397,110.8356982
3166,Jawa Tengah,Kabupaten Wonogiri,Sanggar Astokenyo,-7.8621722,110.8039467
3167,Jawa Tengah,Kabupaten Wonogiri,Sanggar Prasetyo Budhaya,-7.9060249,111.2479964
3168,Jawa Tengah,Kabupaten Wonogiri,Soko Langit,-7.7530519,111.2019174
3169,Jawa Tengah,Kabupaten Wonogiri,Taman Bunga Sukrasana,-7.7871591,111.2212166
3170,Jawa Tengah,Kabupaten Wonogiri,Tanjung Sky Park,-7.85989764,111.19492026
3171,Jawa Tengah,Kabupaten Wonogiri,Tegal Simbah,-7.7720191,111.0958836
3172,Jawa Tengah,Kabupaten Wonogiri,Telaga Claket,-7.7581314,110.90799195
3173,Jawa Tengah,Kabupaten Wonogiri,Telaga Rowo,-7.9837464,110.9873818
3174,Jawa Tengah,Kabupaten Wonogiri,Umbul Nogo,-7.8258302,110.8118193
3175,Jawa Tengah,Kabupaten Wonogiri,Watu Adeg Sky View,-7.9433142,111.2372923
3176,Jawa Tengah,Kabupaten Wonogiri,Watu Cenik Wonogiri,-7.8498856,110.9129708
3177,Jawa Tengah,Kabupaten Wonogiri,Wisata Alam Girimanik,-7.74129119,111.18172427
3178,Jawa Tengah,Kabupaten Wonosobo,Basecamp Gunung Bisma Silandak,-7.2804455,109.8892756
3179,Jawa Tengah,Kabupaten Wonosobo,Basecamp Joegil Awar-awar Bowongso,-7.3766057,109.8555287
3180,Jawa Tengah,Kabupaten Wonosobo,Batu pandang ratapan angin,-7.217425,109.91566
3181,Jawa Tengah,Kabupaten Wonosobo,Bukit Awan Sikapuk,-7.2236119,109.9289833
3182,Jawa Tengah,Kabupaten Wonosobo,Curug Sikarim,-7.242639,109.905933
3183,Jawa Tengah,Kabupaten Wonosobo,Dieng Park,-7.2133396,109.9113491
3184,Jawa Tengah,Kabupaten Wonosobo,Dieng Plateau Teater,-7.2167354,109.9124364
3185,Jawa Tengah,Kabupaten Wonosobo,EDUWISATA TALUNOMBO,-7.4670716,109.9920778
3186,Jawa Tengah,Kabupaten Wonosobo,Gelanggang Renang Mangli Wonosobo,-7.349724,109.8964498
3187,Jawa Tengah,Kabupaten Wonosobo,Gua Maria Taroanggro,-7.3485613,110.0131124
3188,Jawa Tengah,Kabupaten Wonosobo,HY Water Park,-7.3998873,109.9481683
3189,Jawa Tengah,Kabupaten Wonosobo,Kahyangan Sky Line,-7.1547,109.5542
3190,Jawa Tengah,Kabupaten Wonosobo,Kebun Teh Sikathok,-7.26867,109.98749
3191,Jawa Tengah,Kabupaten Wonosobo,Kolam Renang Silatri Indah,-7.500438,110.0022552
3192,Jawa Tengah,Kabupaten Wonosobo,Maha sky batu angkruk,-7.2259871,109.9328
3193,Jawa Tengah,Kabupaten Wonosobo,Pasar Lawas Kumandang,-7.388754,109.942522
3194,Jawa Tengah,Kabupaten Wonosobo,Patean Tambi,-7.268748,109.965713
3195,Jawa Tengah,Kabupaten Wonosobo,Pemandian Air Panas Legok Munggang,-7.3285551,109.9071145
3196,Jawa Tengah,Kabupaten Wonosobo,Pemandian Kalianget,-7.542148,109.78521
3197,Jawa Tengah,Kabupaten Wonosobo,Pendakian Gunung Prau,-7.2152128,109.9262654
3198,Jawa Tengah,Kabupaten Wonosobo,Pintu langit,-7.233423,109.938115
3199,Jawa Tengah,Kabupaten Wonosobo,Sikunir,-7.234062,109.91813
3200,Jawa Tengah,Kabupaten Wonosobo,Sinsu Park,-7.3451,110.0279
3201,Jawa Tengah,Kabupaten Wonosobo,Taman Ceria Warangan,-7.4589982,110.0273794
3202,Jawa Tengah,Kabupaten Wonosobo,Taman Fatmawati Wonosobo,-7.3914633,109.8906096
3203,Jawa Tengah,Kabupaten Wonosobo,Taman Rekreasi Kalianget,-7.3336391,109.9109577
